Keyword,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-10 since:2024-07-09&src=typed_query",Alberto Iglesias 🇲🇽🇪🇸🇪🇺,https://x.com/aiglesiasd,aiglesiasd,False,2024-07-09 04:00:42+00:00,False,"@GabySillerP Y aparte tildando de demonios a las inversiones privadas en infraestructura, con ocurrencias en efectuar cambios al poder judicial u organismos autónomos que generan incertidumbre a los empresarios 🤔🤦🏻‍♂️",1810524454159597980,0,0,0,34,0,,True,GabySillerP,https://x.com/GabySillerP,Gabriela Siller Pagaza,GabySillerP,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-10 since:2024-07-09&src=typed_query",Valencia Plaza,https://x.com/valenciaplaza,valenciaplaza,True,2024-07-09 15:46:00+00:00,False,El Consell aprueba el reintegro de 102 millones de euros en remanentes de organismos autónomos https://t.co/V7GCpwEkUj,1810701948951138362,0,0,0,568,0,,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-10 since:2024-07-09&src=typed_query",Jorge Ivan Puma C.,https://x.com/JorgePuma4,JorgePuma4,False,2024-07-09 13:57:37+00:00,False,"2. Porque no toda construcción de capacidades ""estatales"" entre 1982-2018 fue contradictoria con el neoliberalismo. Al contrario, organismos autonómos y profesionalización sirvieron y sirven bastante bien a apuntalar las institucionalidad neoliberal.",1810674673677668396,1,2,21,1126,0,,True,JorgePuma4,https://x.com/JorgePuma4,,JorgePuma4,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-10 since:2024-07-09&src=typed_query",Javier Pérez Quintana,https://x.com/Jav_Pe_Quinta,Jav_Pe_Quinta,False,2024-07-09 16:09:11+00:00,False,"@ClaudioXGG Es por los previligiados del poder cómo tú padre sus amigos,  LLAMADA DELINCUENCIA DE CUELLO BLANCO,, ASI COMO SUS SOCIOS DELINCUENCIA ORGANIZADA,,

SE NECESITA A NARCOPARTIDOS,  A LA SOCIEDAD DELINCUENCIAL, Ya los organismos autónomos que protegen a todos,     

Es necesario.",1810707783374782697,0,0,0,8,0,,True,ClaudioXGG,https://x.com/ClaudioXGG,Claudio X. González G.,ClaudioXGG,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-10 since:2024-07-09&src=typed_query",JaniL,https://x.com/JaniLopezF,JaniLopezF,False,2024-07-09 15:11:00+00:00,False,"@Raulortegamora Es que no sabía que iba a militarizar aplicar austeridad en salud y educación, acotar a organismos autónomos, gobernar con división y aplicar considerar enemigos a todos los que lo critican",1810693140329996499,0,0,0,24,0,,True,Raulortegamora,https://x.com/Raulortegamora,Troquero Politico,Raulortegamora,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-10 since:2024-07-09&src=typed_query",José romero,https://x.com/Josromero199605,Josromero199605,False,2024-07-09 16:26:00+00:00,False,"@Melissa_Bely -La gasolina a $ 10.00
-El ejército a los cuarteles
-Independencia a poder legislativo       y judicial 
-Libertad de expresión y no persecución a periodistas
-Pacificar al país 
-Respetar a organismos autónomos 
  Y un largo etc.",1810712016618676435,0,0,1,16,0,,True,Melissa_Bely,https://x.com/Melissa_Bely,Melissa Ⓜ️,Melissa_Bely,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-10 since:2024-07-09&src=typed_query",Alfil,https://x.com/Alvarro72152203,Alvarro72152203,False,2024-07-09 23:03:36+00:00,False,"@DerechaPeru Los mafiosos han legislado para no ser disueltos, no ser investigados, elegirse en forma continua, elegir o tener influencia sobre la elección de otros organismos autónomos y piedras angulares del cumplimiento de la separación de poderes.",1810812072524956063,0,0,0,2,0,,True,DerechaPeru,https://x.com/DerechaPeru,DERECHA POLÍTICA,DerechaPeru,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-10 since:2024-07-09&src=typed_query",INFO,https://x.com/InfoCdMex,InfoCdMex,False,2024-07-09 16:39:53+00:00,False,"@AristidesRodri Las instituciones que menos cumplen en materia de transparencia son los sindicatos y los partidos políticos, y quienes cumplen al 100% es el Poder Judicial, Jefatura de Gobierno y los organismos autónomos: @AristidesRodri",1810715508787806282,1,0,0,30,0,,True,InfoCdMex,https://x.com/InfoCdMex,Arístides Rodrigo Guerrero García,InfoCdMex,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-10 since:2024-07-09&src=typed_query",Mariana,https://x.com/Mariana991009,Mariana991009,False,2024-07-09 16:57:27+00:00,False,"@ryo_hermoso No creo que sirva de mucho, literalmente el dirigente del PAN, Marko público el documento donde se repartían notarías, escuelas, organismos autónomos y más y a los simpatizantes del PRIAN ni siquiera les importó",1810719931601740041,0,0,0,6,0,,True,ryo_hermoso,https://x.com/ryo_hermoso,Ryo 💞,ryo_hermoso,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-10 since:2024-07-09&src=typed_query",Oscar Gómez,https://x.com/Okr_Gomez,Okr_Gomez,False,2024-07-09 13:07:59+00:00,False,"Según Transparencia Internacional, más del 5% del PIB de los estados se va en actos de corrupción, se debe  dotar de herramientas a organismos AUTÓNOMOS con personal especializado en el combate a a la corrupción que no esté al servicio de un gobierno.",1810662182117425528,0,0,1,19,0,,True,Okr_Gomez,https://x.com/Okr_Gomez,,Okr_Gomez,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-10 since:2024-07-09&src=typed_query",Tupeorpesadilla,https://x.com/Tupeorp39518112,Tupeorp39518112,False,2024-07-09 13:54:15+00:00,False,"Un periodo electoral cada 3 años, homologando calendarios electorales y que el INE exista en su mínima expresión fuera de periodo electoral
4) Desaparición, fusión, eficientación de ""organismos autónomos"", eliminación de oficinas/cargos duplicados
5) Eliminación de fideicomisos",1810673825526251921,1,2,3,36,0,,True,Tupeorp39518112,https://x.com/Tupeorp39518112,,Tupeorp39518112,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-10 since:2024-07-09&src=typed_query",Katu,https://x.com/Katuca1967,Katuca1967,False,2024-07-09 23:14:24+00:00,False,@serch_so @PachecoAlex101 @Amadoelquelolea @INEMexico Con metástasis en todos los organismos autónomos!,1810814792749445513,0,0,2,20,0,,True,serch_so,https://x.com/serch_so,SerchSo,serch_so,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-10 since:2024-07-09&src=typed_query",Enrique Quiñonez,https://x.com/enriqueq2,enriqueq2,False,2024-07-09 22:52:36+00:00,False,"@juanordorica Corrientes existieron. Y no nomás fueron las pluris, está por ejemplo el IFE, organismos autónomos, independencia del PJ, candidaturas 50% para mujeres y una larga lista de etcéteras. Logros SI que se dieron en mayor porcentaje por la lucha ciudadana y por la oposición",1810809307996332477,1,0,0,25,0,,True,enriqueq2,https://x.com/enriqueq2,ARCHIDUQUE DE LA OPINIONOLOGÍA,enriqueq2,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-11 since:2024-07-10&src=typed_query",SéUno Noticias,https://x.com/seunonoticias,seunonoticias,False,2024-07-10 19:33:00+00:00,False,"#JuegoDePalabras @MarcoAAguilar74 analiza en su la importancia de la austeridad en los organismos autónomos del #Edomex. La gobernadora demuestra que es posible gobernar sin excesos, y los organismos deben seguir su ejemplo. Lee más aqui 👇  #Opinión https://t.co/b6RVfeqILw",1811121465279844400,0,0,0,29,0,,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-11 since:2024-07-10&src=typed_query",RESISTENCIA DEMOCRÁTICA DE MÉXICO,https://x.com/RDDMexico,RDDMexico,False,2024-07-10 02:58:39+00:00,False,"al movimiento y que esas 2 personas inviten a 2 personas más cada una.
Hoy más que nunca tenemos que unir fuerzas y seguir adelante con la lucha, con la RESISTENCIA PACÍFICA y defender nuestra libertad y democracia, defendiendo a los organismos autónomos,",1810871224920130027,1,0,0,6,0,,True,RDDMexico,https://x.com/RDDMexico,,RDDMexico,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-11 since:2024-07-10&src=typed_query",meow,https://x.com/MeowMeowmiaubb,MeowMeowmiaubb,False,2024-07-10 21:27:30+00:00,False,@sabinaberman @Claudiashein Su argumento se desestima cuando apoya al poder que quiere desaparecer organismos autonomos,1811150276465734106,0,1,2,74,0,,True,sabinaberman,https://x.com/sabinaberman,Sabina Berman,sabinaberman,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-11 since:2024-07-10&src=typed_query",Jose Luis Gomez,https://x.com/gomezjl,gomezjl,False,2024-07-10 20:43:51+00:00,False,"@sabinaberman @Claudiashein De lengua me como un taco..

No le gusta la concentración de poder, pero va por la desaparición de organismos autónomos para atraer esas funciones a su gobierno.

Sólo un evangelizado le cree.",1811139291151519824,0,0,1,48,0,,True,sabinaberman,https://x.com/sabinaberman,Sabina Berman,sabinaberman,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-11 since:2024-07-10&src=typed_query",Blanca Lugo,https://x.com/BlancaL79556388,BlancaL79556388,False,2024-07-10 22:10:22+00:00,False,"@LauraMex No sólo es eso. Recordemos que la propuesta de reforma del PJF, va de la mano de otras. INE y desaparición de plurinominales; desaparición de organismos autónomos constitucionales (como INAI); y, militarización de guardia nacional. Ya con esas, cambia vida democrática del país.",1811161066711478547,0,1,8,121,0,,True,LauraMex,https://x.com/LauraMex,Laura 🌸,LauraMex,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-11 since:2024-07-10&src=typed_query",El Plan D.,https://x.com/JesusSalva88856,JesusSalva88856,False,2024-07-10 05:46:50+00:00,False,"@chioreya El Poder Judicial es el último reducto del PRIAN, de los pseudo empresarios, de los delincuentes de cuello blanco, del crimen organizado, de las empresas extranjeras, de los organismos internacionales que atacan al gobierno de AMLO, de los organismos autónomos, etcétera.",1810913551386632639,0,0,0,1,0,,True,chioreya,https://x.com/chioreya,rocio vazquez,chioreya,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-11 since:2024-07-10&src=typed_query",Kamel Athie,https://x.com/KamelAthie,KamelAthie,False,2024-07-10 11:49:26+00:00,False,@KarlaGabFuentes @utch_oficial @INAImexico Apreciada Gabriela fue una capacitación clave para continuar creando conciencia sobre la importancia que tiene el derecho de los ciudadanos al acceso de la información en el marco de la democracia…y de la existencia de organismos autónomos como el INAI e ICHITAIP. Gracias.,1811004803771945203,1,0,2,36,0,,True,KarlaGabFuentes,https://x.com/KarlaGabFuentes,Karla Gabriela Fuentes Moreno,KarlaGabFuentes,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-11 since:2024-07-10&src=typed_query",Reporte Índigo,https://x.com/Reporte_Indigo,Reporte_Indigo,True,2024-07-10 23:01:58+00:00,False,"#IndigoMTY | Titulares de organismos autónomos de #NuevoLeón y de corporaciones federales se reunieron para presentar la nueva táctica para combatir los delitos de alto impacto, que atemorizan a la ciudadanía y mantienen al estado en los primeros lugares de inseguridad.",1811174052800901483,0,2,2,1353,0,,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-11 since:2024-07-10&src=typed_query",Rafael Espinosa Cerbon,https://x.com/CerbonEspinosa,CerbonEspinosa,False,2024-07-10 00:56:42+00:00,False,"@VMOSN Tanto que los miembros del pueblo “sabio” estuvieron chingue y chingue con los 80 años del Pri y allá vamos, sin organismos autónomos, árbitro electoral y probablemente hasta sin la SCJ.",1810840537160687808,0,0,1,53,0,,True,VMOSN,https://x.com/VMOSN,Vanessa (El Sr. Panzón y sus chinos),VMOSN,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-11 since:2024-07-10&src=typed_query",Ave Libre,https://x.com/AveLibre_V,AveLibre_V,False,2024-07-10 03:40:05+00:00,False,"@LOVREGA Lo malo es que si desaparece el PJ y los organismos autónomos como el INE (reestructurarlo como quiere Morena es desaparecerlo) ya no existirá la realidad de elecciones libres como las conocemos ahora. Tuvimos 6 años, ahora ya estamos a punto de no poder cambiarles.",1810881654715486427,0,0,0,7,0,,True,LOVREGA,https://x.com/LOVREGA,Vero Islas,LOVREGA,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-11 since:2024-07-10&src=typed_query",Adina Chelminsky,https://x.com/AdinaChel,AdinaChel,True,2024-07-10 16:58:37+00:00,False,"@Agwatty @gtenorioc Uyyyy me encanta para el tema de organismos autónomos

Gracias",1811082610552037447,0,0,1,189,0,,True,DSobrevivientes,https://x.com/DSobrevivientes,agwatty,DSobrevivientes,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-11 since:2024-07-10&src=typed_query",Tupeorpesadilla,https://x.com/Tupeorp39518112,Tupeorp39518112,False,2024-07-10 14:19:40+00:00,False,"Para cuándo habrá auditoría a gobiernos estatales y organismos autónomos que pagan publicidad oficial, ""asesorías"", conferencias a #PrensaProstituta, #TelectualesMiAlegria y basura golpista?; NO HAY UN SOLO CENTAVO DEL ERARIO, que @SATMX no pueda rastrear #CeroPublicidadOficial",1811042609864774032,1,2,2,57,0,,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-11 since:2024-07-10&src=typed_query",Miguel Casillas,https://x.com/Pilukote,Pilukote,False,2024-07-10 19:42:27+00:00,False,"@microfilos_mx Aunque, si el gobierno no busca la tiranía ¿por qué el ataque a los organismos autónomos? ¿por qué el desdén a las víctimas de los desastres? ¿por qué la condena y descalificación constante a los quienes señalan las corruptelas? Tarea para pensar... 👋🐦🐦🐦🐦👍",1811123843131445694,1,0,0,13,0,,True,microfilos_mx,https://x.com/microfilos_mx,microfilos,microfilos_mx,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-11 since:2024-07-10&src=typed_query",M d Milagro Aguerre,https://x.com/MilagroAguerre,MilagroAguerre,False,2024-07-10 14:16:02+00:00,False,"@niqazut @GaiteroMacRae Mejora. Define el rumbo el gobierno si veta la nefasta Ley Conan, hechos son amores.
Las secretarias nacionales tienen poca decisión, definen las acciones las provinciales. Excepto organismos autónomos como SENASA.
Pero es un gesto de escucha.",1811041696894832913,1,1,3,211,0,,True,niqazut,https://x.com/niqazut,El Niqa ن,niqazut,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-12 since:2024-07-11&src=typed_query",Polo Puga,https://x.com/PoloPugaMx,PoloPugaMx,True,2024-07-11 16:07:33+00:00,False,"Nos podríamos ahorrar hasta 100 mil millones de pesos al año sin los llamado “organismos autónomos”.

Que sirvieron solo como fachada para poder privatizar los bienes de la nación y solapar la corrupción del PRIAN.

Ahora solo protegen intereses. 
 https://t.co/y2AsGRj0QH",1811432148445900842,0,7,15,195,1,https://pbs.twimg.com/ext_tw_video_thumb/1811426563071557632/pu/img/qWG0hTWX9hA75TpI.jpg,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-12 since:2024-07-11&src=typed_query",El gato político,https://x.com/elgatopolitico_,elgatopolitico_,True,2024-07-11 14:31:07+00:00,False,"🔴🔴AMLO celebra el anuncio de la virtual presidenta electa, Claudia Sheinbaum, para reestructurar el Gobierno y hacerlo aún más austero y aprueba la desaparición de los organismos autónomos como el INAI, la CRE, y demás, que no sirven para absolutamente nada:

""Sería una buena https://t.co/ypOLXEY8n7",1811407880198734101,58,1334,3094,36255,11,https://pbs.twimg.com/media/GSNnwQPXwAAiiYJ.jpg,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-12 since:2024-07-11&src=typed_query",Melissa Ⓜ️,https://x.com/Melissa_Bely,Melissa_Bely,True,2024-07-11 15:21:14+00:00,False,"💥 CUAS 💥 

Así el licenciado López en la mañanera.

Repite su intención de que desaparezcan los organismos autónomos como el INAI. 

""Ahí está el INAI.. ¿de que sirve?.."" 

""Se enojan conmigo porque dicen que yo no respeto la privacidad..""

Así lo dijo..

👇 https://t.co/ljYl8KnkAl",1811420491351253228,20,102,302,5868,3,https://pbs.twimg.com/ext_tw_video_thumb/1811420455221297152/pu/img/0jmP9hRvFYIJHesV.jpg,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-12 since:2024-07-11&src=typed_query",Enlace Tabasco,https://x.com/enlace_tabasco,enlace_tabasco,False,2024-07-11 15:30:37+00:00,False,"#AlMomento| El presidente @lopezobrador_, mencionó que la desaparición de los organismos autónomos, es una medida implicaría un ahorro de 100 mil millones de pesos anuales.
#EnlaceTabasco https://t.co/tvDUM09Nl2",1811422851553267991,0,1,1,35,0,https://pbs.twimg.com/ext_tw_video_thumb/1811422790056386560/pu/img/ozCsh4sFBi7K3Qg8.jpg,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-12 since:2024-07-11&src=typed_query",Roberto Martínez,https://x.com/abogadomartinez,abogadomartinez,True,2024-07-11 14:09:56+00:00,False,"División tripartita del Poder Público.
Sistema de pesos y contrapesos.
Organismos autónomos que se controlan entre sí.
Charles Louis de Secondat.
Barón de Montesquieu. https://t.co/g1RjAeDZ7e",1811402548001251696,0,2,20,2106,3,https://pbs.twimg.com/media/GSNlA8-aoAEtDGY.jpg,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-12 since:2024-07-11&src=typed_query",El Soberano,https://x.com/ElSoberanoMX,ElSoberanoMX,True,2024-07-11 15:34:30+00:00,False,"Se liberarían 100 mil millones de pesos al año con reforma administrativa

El Presidente @lopezobrador_ insistió en la necesidad de eliminar los organismos autónomos inservibles como el #INAI. https://t.co/MMY5OmznFR",1811423829480391134,8,81,140,1346,0,https://pbs.twimg.com/ext_tw_video_thumb/1811423024731820032/pu/img/jGEkyREcYUZgTvaG.jpg,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-12 since:2024-07-11&src=typed_query",iMx Noticias,https://x.com/iMxNoticias,iMxNoticias,False,2024-07-11 18:29:06+00:00,False,"📌En #LaMañanera, el presidente López Obrador propuso que sería una buena reforma administrativa eliminar los organismos autónomos, pues ahorraría cerca de 100 millones de pesos 📄 https://t.co/rxfzSutyBs",1811467769835139292,0,0,2,43,0,https://pbs.twimg.com/ext_tw_video_thumb/1811465045513011201/pu/img/R7pqT-484PlkJKZX.jpg,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-12 since:2024-07-11&src=typed_query",Tribuna Sonora,https://x.com/TribunaSonora,TribunaSonora,False,2024-07-11 14:58:04+00:00,False,"#Mañanera | 🔴@lopezobrador_ insiste en desaparecer los organismos autónomos

""Sería una muy buena reforma administrativa y se ahorrarían como 100 mil millones de pesos y no pasa nada"", señaló 

https://t.co/IVwXBqw6vq",1811414663399407749,0,2,3,592,0,https://pbs.twimg.com/ext_tw_video_thumb/1811408647651508224/pu/img/gbukbcxVd5_Q0KUJ.jpg,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-12 since:2024-07-11&src=typed_query",Político MX,https://x.com/politicomx,politicomx,False,2024-07-11 14:35:13+00:00,False,"AMLO insiste en desaparecer los organismos autónomos

""Sería una muy buena reforma administrativa y se ahorrarían como 100 mil millones de pesos y no pasa nada"", el presidente @lopezobrador_ planteó una reforma para eliminar a los institutos autónomos, entre ellos, el @INAImexico https://t.co/wJT4zA9KRM",1811408910986678443,21,31,73,18488,5,https://pbs.twimg.com/ext_tw_video_thumb/1811408647651508224/pu/img/gbukbcxVd5_Q0KUJ.jpg,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-12 since:2024-07-11&src=typed_query",Animal Político,https://x.com/Pajaropolitico,Pajaropolitico,True,2024-07-11 15:08:55+00:00,False,"🟥@lopezobrador_ habló sobre la desaparición de los organismos autónomos, señalando que la medida implicaría un ahorro de 100 mil millones de pesos anuales. ""No pasa nada, porque no se despide a los trabajadores, es nada más quitar el copete de privilegios"", dijo el mandatario. https://t.co/Gwg3NrSZYh",1811417391227634063,22,14,33,8523,3,https://pbs.twimg.com/ext_tw_video_thumb/1811416562819096576/pu/img/E-h-wOK1h-IzkLxg.jpg,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-12 since:2024-07-11&src=typed_query",Rosa Lilia Torres- Noticias,https://x.com/rosaliliatorrs,rosaliliatorrs,True,2024-07-11 15:54:16+00:00,False,El presidente @lopezobrador_ consideró que desaparecer los organismos autónomos generarían un ahorro de 100 mil millones de pesos. https://t.co/Q0AhGtDNjg,1811428804906082421,1,1,2,243,0,https://pbs.twimg.com/ext_tw_video_thumb/1811428756231516160/pu/img/wGpq1VrREE7O4Q4o.jpg,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-12 since:2024-07-11&src=typed_query",Morena,https://x.com/PartidoMorenaMx,PartidoMorenaMx,True,2024-07-11 18:04:16+00:00,False,"El presidente López Obrador reiteró que es necesaria una reforma administrativa para eliminar a los supuestos organismos autónomos que se crearon en el periodo neoliberal, lo que representaría un ahorro de 100 mil mdp al año. 

Señaló que esos organismos fueron creados cuando la https://t.co/1Fmpv7KzYm",1811461522306073051,29,76,128,2891,0,https://pbs.twimg.com/media/GSOapQEagAIwQz8.jpg,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-12 since:2024-07-11&src=typed_query",Periódico Victoria de Durango,https://x.com/period_victoria,period_victoria,True,2024-07-11 22:22:02+00:00,False,#México | AMLO quiere eliminar organismos autónomos para ahorrar 100 mil millones. #Política #AMLO #Austeridad #NoticiasMéxico https://t.co/QDOTLYWfxI,1811526387972604194,0,0,0,42,0,https://pbs.twimg.com/ext_tw_video_thumb/1811525977001881600/pu/img/58UUHNjIU6aVCRJ2.jpg,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-12 since:2024-07-11&src=typed_query",SAMA,https://x.com/JuanJose_SAMA,JuanJose_SAMA,True,2024-07-11 15:18:09+00:00,False,#LaMañanera|| El presidente reiteró la necesidad de desaparecer organismos autónomos: “Se ahorrarían como 100 mil millones de pesos y no pasa nada”. https://t.co/n5FZ2Xo45W,1811419715061100930,0,0,1,154,0,https://pbs.twimg.com/ext_tw_video_thumb/1811419635280941056/pu/img/-davDReJce3FUsYa.jpg,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-12 since:2024-07-11&src=typed_query",Literal México,https://x.com/literalmexico,literalmexico,True,2024-07-11 15:33:31+00:00,False,"Celebro que @ClaudiaShein quiera desaparecer a los organismos autónomos como el INAI, Cofece, IFT y más, dice López Obrador https://t.co/Injrz4rFam",1811423583861723384,69,34,22,3663,2,https://pbs.twimg.com/amplify_video_thumb/1811423517168033792/img/OXqm2PSWAYGKTqaE.jpg,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-12 since:2024-07-11&src=typed_query",Fortuna y Poder,https://x.com/FortunayPoder,FortunayPoder,False,2024-07-11 17:46:36+00:00,False,"#Destacadas l Desaparición de organismos autónomos generará ahorros por 100,000 mdp: AMLO

El presidente López Obrador propuso que la CRE y la CNH se fusionen con CFE y Pemex; prometió que ningún trabajador quedará desempleado. https://t.co/Eet9HVnKv1 https://t.co/Xd8rIEJyBq",1811457073882042712,0,0,0,53,0,https://pbs.twimg.com/media/GSOWgYeagAAALXk.png,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-12 since:2024-07-11&src=typed_query",Periódico Vivavoz,https://x.com/vivavoznoticias,vivavoznoticias,False,2024-07-11 16:02:15+00:00,False,"#CDMX       100 mil mdp se ahorrarían al eliminar organismos autónomos, asegura Gobierno Federal  #AMLO 
https://t.co/lYLZZq48pW https://t.co/QL6yGIqw2m",1811430815752151470,0,0,0,23,0,https://pbs.twimg.com/media/GSN-pA2b0AAm-U8.jpg,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-12 since:2024-07-11&src=typed_query",Quadratín Morelos,https://x.com/Quadratin_Mor,Quadratin_Mor,False,2024-07-11 21:04:54+00:00,False,"Según Paco Sánchez, son diputados históricos y cumplidos porque lograron concretar nombramientos en organismos autónomos, en magistraturas en el Poder Judicial y resolvieron el tema del presupuesto 

ℹ https://t.co/O0i9mKvVVl https://t.co/8agEVHHC55",1811506976964157708,0,0,0,130,0,https://pbs.twimg.com/amplify_video_thumb/1811506917623365632/img/fl8GxLTkXsXAn5M3.jpg,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-12 since:2024-07-11&src=typed_query",Emeequis,https://x.com/emeequis,emeequis,True,2024-07-11 15:09:02+00:00,False,"El presidente @lopezobrador_  dijo que sería una “muy buena reforma administrativa” el desaparecer a los organismos autónomos y se ahorrarían 100 mil millones de pesos al año.

""Y no pasa nada, porque no se despide a los trabajadores, es nada más quitar el copete de privilegios"". https://t.co/c1HwMLIWmm",1811417420956901799,3,3,4,730,1,https://pbs.twimg.com/ext_tw_video_thumb/1811416007120183297/pu/img/kjWHl_WthOuxy_YB.jpg,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-12 since:2024-07-11&src=typed_query",apartadomex,https://x.com/ApartadoMex,ApartadoMex,True,2024-07-11 15:54:51+00:00,False,"#Nacional | Durante su conferencia matutina, el presidente @lopezobrador_ habló sobre la desaparición de los organismos autónomos argumentando que se ahorrarían 100 mil millones de pesos al año. #apartadomex https://t.co/VhG7thF3zM",1811428953766207877,0,1,0,51,0,https://pbs.twimg.com/amplify_video_thumb/1811428892286357504/img/OBh2jLEj-i5YUoq_.jpg,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-12 since:2024-07-11&src=typed_query",Periódico Vivavoz,https://x.com/vivavoznoticias,vivavoznoticias,False,2024-07-11 22:16:07+00:00,False,"#LaNaciónyElOrbe |
-100 mil mdp se ahorrarían al eliminar organismos autónomos, asegura Gobierno Federal.
-La Argentina de Javier Milei hace oficial su nueva política de ‘cielos abiertos’.
-Catedral de Ruan, una de las más emblemáticas de Francia, presenta incendio en aguja. https://t.co/SLCIZprjkb",1811524899594469750,0,0,0,63,0,https://pbs.twimg.com/ext_tw_video_thumb/1811524667087421441/pu/img/SvE92e8vWFWEFXPM.jpg,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-07-12 since:2024-07-11&src=typed_query",Sentido Común,https://x.com/MxSentidoComun,MxSentidoComun,False,2024-07-11 18:25:40+00:00,False,"AMLO insiste en la desaparición de organismos autónomos

https://t.co/6C2RSruDo8 https://t.co/FisXEYKXMS",1811466905041138091,0,0,0,14,0,https://pbs.twimg.com/media/GSOfjAIagAUt8WV.jpg,False,,,,,es
