Title,View,Date,Thumbs_up,YouTuber,Subscribers,Description,Comment_count,Author,Comment_date,Comment,Comment_likes
"
      Reforma al Poder Judicial: ¿en qué consiste? Nacho Lozano lo explica | DPC con Nacho Lozano
    ","328,417 views","Aug 28, 2024","4,183",Imagen Noticias,5.08M subscribers,"La Comisión de Puntos Constitucionales de la Cámara de Diputados avaló el dictamen de la reforma al #PoderJudicial, ¿qué se aprobó y qué implica? Nacho Lozano lo explica: | #MonólogoNachoLozano

#DPC con Nacho Lozano

De Pisa y Corre con Nacho Lozano de lunes a viernes a las 8:00 am por Imagen Televisión. 

Visita también nuestra página www.imagentv.com

O en las redes De Pisa y Corre 
Instagram:   / depisaycorretv  
TikTok:   / depisaycorretv  
Twitter: http://bit.ly/DePisaYCorreTw
Facebook: http://bit.ly/DePisaYCorreFB

O en nuestras redes de Imagen Noticias
Instagram:   / imagentvnoticias  
TikTok:   / imagennoticias  
Twitter: http://bit.ly/2pxLq4U
Facebook: http://bit.ly/INoticias

¡Déjanos tus comentarios, da like, comparte y suscríbete!","1,088","
            
              @mr.championsReyDeEuropa
            
          ",2024-09-13,Jueces sin rostro es la idea más estupida de todas,"
     
  "
"
      Reforma al Poder Judicial: ¿en qué consiste? Nacho Lozano lo explica | DPC con Nacho Lozano
    ","328,417 views","Aug 28, 2024","4,183",Imagen Noticias,5.08M subscribers,"La Comisión de Puntos Constitucionales de la Cámara de Diputados avaló el dictamen de la reforma al #PoderJudicial, ¿qué se aprobó y qué implica? Nacho Lozano lo explica: | #MonólogoNachoLozano

#DPC con Nacho Lozano

De Pisa y Corre con Nacho Lozano de lunes a viernes a las 8:00 am por Imagen Televisión. 

Visita también nuestra página www.imagentv.com

O en las redes De Pisa y Corre 
Instagram:   / depisaycorretv  
TikTok:   / depisaycorretv  
Twitter: http://bit.ly/DePisaYCorreTw
Facebook: http://bit.ly/DePisaYCorreFB

O en nuestras redes de Imagen Noticias
Instagram:   / imagentvnoticias  
TikTok:   / imagennoticias  
Twitter: http://bit.ly/2pxLq4U
Facebook: http://bit.ly/INoticias

¡Déjanos tus comentarios, da like, comparte y suscríbete!","1,088","
            
              @antoniomorales9376
            
          ",2024-09-13,Entonces yo que no termine la primaria podré ser magistrado y luego sin rostro podré ser aviador total queda entre nos,"
     
  "
"
      Reforma al Poder Judicial: ¿en qué consiste? Nacho Lozano lo explica | DPC con Nacho Lozano
    ","328,417 views","Aug 28, 2024","4,183",Imagen Noticias,5.08M subscribers,"La Comisión de Puntos Constitucionales de la Cámara de Diputados avaló el dictamen de la reforma al #PoderJudicial, ¿qué se aprobó y qué implica? Nacho Lozano lo explica: | #MonólogoNachoLozano

#DPC con Nacho Lozano

De Pisa y Corre con Nacho Lozano de lunes a viernes a las 8:00 am por Imagen Televisión. 

Visita también nuestra página www.imagentv.com

O en las redes De Pisa y Corre 
Instagram:   / depisaycorretv  
TikTok:   / depisaycorretv  
Twitter: http://bit.ly/DePisaYCorreTw
Facebook: http://bit.ly/DePisaYCorreFB

O en nuestras redes de Imagen Noticias
Instagram:   / imagentvnoticias  
TikTok:   / imagennoticias  
Twitter: http://bit.ly/2pxLq4U
Facebook: http://bit.ly/INoticias

¡Déjanos tus comentarios, da like, comparte y suscríbete!","1,088","
            
              @ernestom4542
            
          ",2024-09-13,No se trata solo de morena todos son bien venidos preparados lo que se trata es quitar tanto ratero,"
     
  "
"
      Reforma al Poder Judicial: ¿en qué consiste? Nacho Lozano lo explica | DPC con Nacho Lozano
    ","328,417 views","Aug 28, 2024","4,183",Imagen Noticias,5.08M subscribers,"La Comisión de Puntos Constitucionales de la Cámara de Diputados avaló el dictamen de la reforma al #PoderJudicial, ¿qué se aprobó y qué implica? Nacho Lozano lo explica: | #MonólogoNachoLozano

#DPC con Nacho Lozano

De Pisa y Corre con Nacho Lozano de lunes a viernes a las 8:00 am por Imagen Televisión. 

Visita también nuestra página www.imagentv.com

O en las redes De Pisa y Corre 
Instagram:   / depisaycorretv  
TikTok:   / depisaycorretv  
Twitter: http://bit.ly/DePisaYCorreTw
Facebook: http://bit.ly/DePisaYCorreFB

O en nuestras redes de Imagen Noticias
Instagram:   / imagentvnoticias  
TikTok:   / imagennoticias  
Twitter: http://bit.ly/2pxLq4U
Facebook: http://bit.ly/INoticias

¡Déjanos tus comentarios, da like, comparte y suscríbete!","1,088","
            
              @MariaNieblas-q1i
            
          ",2024-09-13,Aquel mis chayoteros no se la están acabando de cuál justicia hablas la del dinero que an descongelado los ministros dinero de Genaro y demas,"
     
  "
"
      Reforma al Poder Judicial: ¿en qué consiste? Nacho Lozano lo explica | DPC con Nacho Lozano
    ","328,417 views","Aug 28, 2024","4,183",Imagen Noticias,5.08M subscribers,"La Comisión de Puntos Constitucionales de la Cámara de Diputados avaló el dictamen de la reforma al #PoderJudicial, ¿qué se aprobó y qué implica? Nacho Lozano lo explica: | #MonólogoNachoLozano

#DPC con Nacho Lozano

De Pisa y Corre con Nacho Lozano de lunes a viernes a las 8:00 am por Imagen Televisión. 

Visita también nuestra página www.imagentv.com

O en las redes De Pisa y Corre 
Instagram:   / depisaycorretv  
TikTok:   / depisaycorretv  
Twitter: http://bit.ly/DePisaYCorreTw
Facebook: http://bit.ly/DePisaYCorreFB

O en nuestras redes de Imagen Noticias
Instagram:   / imagentvnoticias  
TikTok:   / imagennoticias  
Twitter: http://bit.ly/2pxLq4U
Facebook: http://bit.ly/INoticias

¡Déjanos tus comentarios, da like, comparte y suscríbete!","1,088","
            
              @Saiv.10
            
          ",2024-09-13,"Como sin rostro, no mmmsss  ","
     
  "
"
      Reforma al Poder Judicial: ¿en qué consiste? Nacho Lozano lo explica | DPC con Nacho Lozano
    ","328,417 views","Aug 28, 2024","4,183",Imagen Noticias,5.08M subscribers,"La Comisión de Puntos Constitucionales de la Cámara de Diputados avaló el dictamen de la reforma al #PoderJudicial, ¿qué se aprobó y qué implica? Nacho Lozano lo explica: | #MonólogoNachoLozano

#DPC con Nacho Lozano

De Pisa y Corre con Nacho Lozano de lunes a viernes a las 8:00 am por Imagen Televisión. 

Visita también nuestra página www.imagentv.com

O en las redes De Pisa y Corre 
Instagram:   / depisaycorretv  
TikTok:   / depisaycorretv  
Twitter: http://bit.ly/DePisaYCorreTw
Facebook: http://bit.ly/DePisaYCorreFB

O en nuestras redes de Imagen Noticias
Instagram:   / imagentvnoticias  
TikTok:   / imagennoticias  
Twitter: http://bit.ly/2pxLq4U
Facebook: http://bit.ly/INoticias

¡Déjanos tus comentarios, da like, comparte y suscríbete!","1,088","
            
              @OswaldoEstrada-b3z
            
          ",2024-09-13,Mentira si sabrán quien es serán jugadores sin rostro cuando estén juzgando,"
     
  "
"
      Reforma al Poder Judicial: ¿en qué consiste? Nacho Lozano lo explica | DPC con Nacho Lozano
    ","328,417 views","Aug 28, 2024","4,183",Imagen Noticias,5.08M subscribers,"La Comisión de Puntos Constitucionales de la Cámara de Diputados avaló el dictamen de la reforma al #PoderJudicial, ¿qué se aprobó y qué implica? Nacho Lozano lo explica: | #MonólogoNachoLozano

#DPC con Nacho Lozano

De Pisa y Corre con Nacho Lozano de lunes a viernes a las 8:00 am por Imagen Televisión. 

Visita también nuestra página www.imagentv.com

O en las redes De Pisa y Corre 
Instagram:   / depisaycorretv  
TikTok:   / depisaycorretv  
Twitter: http://bit.ly/DePisaYCorreTw
Facebook: http://bit.ly/DePisaYCorreFB

O en nuestras redes de Imagen Noticias
Instagram:   / imagentvnoticias  
TikTok:   / imagennoticias  
Twitter: http://bit.ly/2pxLq4U
Facebook: http://bit.ly/INoticias

¡Déjanos tus comentarios, da like, comparte y suscríbete!","1,088","
            
              @japosay9001
            
          ",2024-09-13,"es para evitar lo mismo que pasa en este tipo de noticieros, por ser hijo de la concuvina de un amigo pones a dar noticias sin saber del tema y tratando de quedar bien con el amigo de mami, manipulando la notica a su favor, pero en fin un experto en carrera trunca dando noticias, no se puede pedir nada mejor por un salario varato","
     
  "
"
      Reforma al Poder Judicial: ¿en qué consiste? Nacho Lozano lo explica | DPC con Nacho Lozano
    ","328,417 views","Aug 28, 2024","4,183",Imagen Noticias,5.08M subscribers,"La Comisión de Puntos Constitucionales de la Cámara de Diputados avaló el dictamen de la reforma al #PoderJudicial, ¿qué se aprobó y qué implica? Nacho Lozano lo explica: | #MonólogoNachoLozano

#DPC con Nacho Lozano

De Pisa y Corre con Nacho Lozano de lunes a viernes a las 8:00 am por Imagen Televisión. 

Visita también nuestra página www.imagentv.com

O en las redes De Pisa y Corre 
Instagram:   / depisaycorretv  
TikTok:   / depisaycorretv  
Twitter: http://bit.ly/DePisaYCorreTw
Facebook: http://bit.ly/DePisaYCorreFB

O en nuestras redes de Imagen Noticias
Instagram:   / imagentvnoticias  
TikTok:   / imagennoticias  
Twitter: http://bit.ly/2pxLq4U
Facebook: http://bit.ly/INoticias

¡Déjanos tus comentarios, da like, comparte y suscríbete!","1,088","
            
              @manco498montemayor6
            
          ",2024-09-13,al momento del juicio,"
     
  "
"
      Reforma al Poder Judicial: ¿en qué consiste? Nacho Lozano lo explica | DPC con Nacho Lozano
    ","328,417 views","Aug 28, 2024","4,183",Imagen Noticias,5.08M subscribers,"La Comisión de Puntos Constitucionales de la Cámara de Diputados avaló el dictamen de la reforma al #PoderJudicial, ¿qué se aprobó y qué implica? Nacho Lozano lo explica: | #MonólogoNachoLozano

#DPC con Nacho Lozano

De Pisa y Corre con Nacho Lozano de lunes a viernes a las 8:00 am por Imagen Televisión. 

Visita también nuestra página www.imagentv.com

O en las redes De Pisa y Corre 
Instagram:   / depisaycorretv  
TikTok:   / depisaycorretv  
Twitter: http://bit.ly/DePisaYCorreTw
Facebook: http://bit.ly/DePisaYCorreFB

O en nuestras redes de Imagen Noticias
Instagram:   / imagentvnoticias  
TikTok:   / imagennoticias  
Twitter: http://bit.ly/2pxLq4U
Facebook: http://bit.ly/INoticias

¡Déjanos tus comentarios, da like, comparte y suscríbete!","1,088","
            
              @Al3xiZs
            
          ",2024-09-13,por eso eres presentador ,"
     
  "
"
      Reforma al Poder Judicial: ¿en qué consiste? Nacho Lozano lo explica | DPC con Nacho Lozano
    ","328,417 views","Aug 28, 2024","4,183",Imagen Noticias,5.08M subscribers,"La Comisión de Puntos Constitucionales de la Cámara de Diputados avaló el dictamen de la reforma al #PoderJudicial, ¿qué se aprobó y qué implica? Nacho Lozano lo explica: | #MonólogoNachoLozano

#DPC con Nacho Lozano

De Pisa y Corre con Nacho Lozano de lunes a viernes a las 8:00 am por Imagen Televisión. 

Visita también nuestra página www.imagentv.com

O en las redes De Pisa y Corre 
Instagram:   / depisaycorretv  
TikTok:   / depisaycorretv  
Twitter: http://bit.ly/DePisaYCorreTw
Facebook: http://bit.ly/DePisaYCorreFB

O en nuestras redes de Imagen Noticias
Instagram:   / imagentvnoticias  
TikTok:   / imagennoticias  
Twitter: http://bit.ly/2pxLq4U
Facebook: http://bit.ly/INoticias

¡Déjanos tus comentarios, da like, comparte y suscríbete!","1,088","
            
              @diespielerwelt2596
            
          ",2024-09-13,"Hay nacho pensaba que eras neutral y veo que no a ver si no te pasa lo mismo que alos otros chayoteros,ciro,azucena,etc","
     
  "
"
      Reforma al Poder Judicial: ¿en qué consiste? Nacho Lozano lo explica | DPC con Nacho Lozano
    ","328,417 views","Aug 28, 2024","4,183",Imagen Noticias,5.08M subscribers,"La Comisión de Puntos Constitucionales de la Cámara de Diputados avaló el dictamen de la reforma al #PoderJudicial, ¿qué se aprobó y qué implica? Nacho Lozano lo explica: | #MonólogoNachoLozano

#DPC con Nacho Lozano

De Pisa y Corre con Nacho Lozano de lunes a viernes a las 8:00 am por Imagen Televisión. 

Visita también nuestra página www.imagentv.com

O en las redes De Pisa y Corre 
Instagram:   / depisaycorretv  
TikTok:   / depisaycorretv  
Twitter: http://bit.ly/DePisaYCorreTw
Facebook: http://bit.ly/DePisaYCorreFB

O en nuestras redes de Imagen Noticias
Instagram:   / imagentvnoticias  
TikTok:   / imagennoticias  
Twitter: http://bit.ly/2pxLq4U
Facebook: http://bit.ly/INoticias

¡Déjanos tus comentarios, da like, comparte y suscríbete!","1,088","
            
              @maricelabereniceortega659
            
          ",2024-09-13,"Hay Nacho ponte a leer la reforma al Poder Judicial, de verás contigo","
     
  "
"
      Reforma al Poder Judicial: ¿en qué consiste? Nacho Lozano lo explica | DPC con Nacho Lozano
    ","328,417 views","Aug 28, 2024","4,183",Imagen Noticias,5.08M subscribers,"La Comisión de Puntos Constitucionales de la Cámara de Diputados avaló el dictamen de la reforma al #PoderJudicial, ¿qué se aprobó y qué implica? Nacho Lozano lo explica: | #MonólogoNachoLozano

#DPC con Nacho Lozano

De Pisa y Corre con Nacho Lozano de lunes a viernes a las 8:00 am por Imagen Televisión. 

Visita también nuestra página www.imagentv.com

O en las redes De Pisa y Corre 
Instagram:   / depisaycorretv  
TikTok:   / depisaycorretv  
Twitter: http://bit.ly/DePisaYCorreTw
Facebook: http://bit.ly/DePisaYCorreFB

O en nuestras redes de Imagen Noticias
Instagram:   / imagentvnoticias  
TikTok:   / imagennoticias  
Twitter: http://bit.ly/2pxLq4U
Facebook: http://bit.ly/INoticias

¡Déjanos tus comentarios, da like, comparte y suscríbete!","1,088","
            
              @AlejandroQuiroz-v7j
            
          ",2024-09-13,Está mal ese Nachito,"
     
  "
"
      Reforma al Poder Judicial: ¿en qué consiste? Nacho Lozano lo explica | DPC con Nacho Lozano
    ","328,417 views","Aug 28, 2024","4,183",Imagen Noticias,5.08M subscribers,"La Comisión de Puntos Constitucionales de la Cámara de Diputados avaló el dictamen de la reforma al #PoderJudicial, ¿qué se aprobó y qué implica? Nacho Lozano lo explica: | #MonólogoNachoLozano

#DPC con Nacho Lozano

De Pisa y Corre con Nacho Lozano de lunes a viernes a las 8:00 am por Imagen Televisión. 

Visita también nuestra página www.imagentv.com

O en las redes De Pisa y Corre 
Instagram:   / depisaycorretv  
TikTok:   / depisaycorretv  
Twitter: http://bit.ly/DePisaYCorreTw
Facebook: http://bit.ly/DePisaYCorreFB

O en nuestras redes de Imagen Noticias
Instagram:   / imagentvnoticias  
TikTok:   / imagennoticias  
Twitter: http://bit.ly/2pxLq4U
Facebook: http://bit.ly/INoticias

¡Déjanos tus comentarios, da like, comparte y suscríbete!","1,088","
            
              @bereth1000
            
          ",2024-09-13,Demasiados para lo poco que hacen,"
     
  "
"
      Reforma al Poder Judicial: ¿en qué consiste? Nacho Lozano lo explica | DPC con Nacho Lozano
    ","328,417 views","Aug 28, 2024","4,183",Imagen Noticias,5.08M subscribers,"La Comisión de Puntos Constitucionales de la Cámara de Diputados avaló el dictamen de la reforma al #PoderJudicial, ¿qué se aprobó y qué implica? Nacho Lozano lo explica: | #MonólogoNachoLozano

#DPC con Nacho Lozano

De Pisa y Corre con Nacho Lozano de lunes a viernes a las 8:00 am por Imagen Televisión. 

Visita también nuestra página www.imagentv.com

O en las redes De Pisa y Corre 
Instagram:   / depisaycorretv  
TikTok:   / depisaycorretv  
Twitter: http://bit.ly/DePisaYCorreTw
Facebook: http://bit.ly/DePisaYCorreFB

O en nuestras redes de Imagen Noticias
Instagram:   / imagentvnoticias  
TikTok:   / imagennoticias  
Twitter: http://bit.ly/2pxLq4U
Facebook: http://bit.ly/INoticias

¡Déjanos tus comentarios, da like, comparte y suscríbete!","1,088","
            
              @senivicdejesus
            
          ",2024-09-13,Ablas porque  tiene voca nacho,"
     
  "
"
      Reforma al Poder Judicial: ¿en qué consiste? Nacho Lozano lo explica | DPC con Nacho Lozano
    ","328,417 views","Aug 28, 2024","4,183",Imagen Noticias,5.08M subscribers,"La Comisión de Puntos Constitucionales de la Cámara de Diputados avaló el dictamen de la reforma al #PoderJudicial, ¿qué se aprobó y qué implica? Nacho Lozano lo explica: | #MonólogoNachoLozano

#DPC con Nacho Lozano

De Pisa y Corre con Nacho Lozano de lunes a viernes a las 8:00 am por Imagen Televisión. 

Visita también nuestra página www.imagentv.com

O en las redes De Pisa y Corre 
Instagram:   / depisaycorretv  
TikTok:   / depisaycorretv  
Twitter: http://bit.ly/DePisaYCorreTw
Facebook: http://bit.ly/DePisaYCorreFB

O en nuestras redes de Imagen Noticias
Instagram:   / imagentvnoticias  
TikTok:   / imagennoticias  
Twitter: http://bit.ly/2pxLq4U
Facebook: http://bit.ly/INoticias

¡Déjanos tus comentarios, da like, comparte y suscríbete!","1,088","
            
              @YELILOVE
            
          ",2024-09-13,"MEXICO LIBRE , AFUERA LOS YANQUIS Y CAPITALISTAS , VIVA AMLO , VIVA MORENA Y AFUERA COCA COLA , WALMART, TODAS ESAS EMPRESAS CAPITALISTAS FUERAS
AMLO HAZLO POSIBLE SOCIALISMO CONFIAMOS EN TI AMLO","
     
  "
"
      Reforma al Poder Judicial: ¿en qué consiste? Nacho Lozano lo explica | DPC con Nacho Lozano
    ","328,417 views","Aug 28, 2024","4,183",Imagen Noticias,5.08M subscribers,"La Comisión de Puntos Constitucionales de la Cámara de Diputados avaló el dictamen de la reforma al #PoderJudicial, ¿qué se aprobó y qué implica? Nacho Lozano lo explica: | #MonólogoNachoLozano

#DPC con Nacho Lozano

De Pisa y Corre con Nacho Lozano de lunes a viernes a las 8:00 am por Imagen Televisión. 

Visita también nuestra página www.imagentv.com

O en las redes De Pisa y Corre 
Instagram:   / depisaycorretv  
TikTok:   / depisaycorretv  
Twitter: http://bit.ly/DePisaYCorreTw
Facebook: http://bit.ly/DePisaYCorreFB

O en nuestras redes de Imagen Noticias
Instagram:   / imagentvnoticias  
TikTok:   / imagennoticias  
Twitter: http://bit.ly/2pxLq4U
Facebook: http://bit.ly/INoticias

¡Déjanos tus comentarios, da like, comparte y suscríbete!","1,088","
            
              @Rafael-jr6xv
            
          ",2024-09-13, 3dias,"
     
  "
"
      Reforma al Poder Judicial: ¿en qué consiste? Nacho Lozano lo explica | DPC con Nacho Lozano
    ","328,417 views","Aug 28, 2024","4,183",Imagen Noticias,5.08M subscribers,"La Comisión de Puntos Constitucionales de la Cámara de Diputados avaló el dictamen de la reforma al #PoderJudicial, ¿qué se aprobó y qué implica? Nacho Lozano lo explica: | #MonólogoNachoLozano

#DPC con Nacho Lozano

De Pisa y Corre con Nacho Lozano de lunes a viernes a las 8:00 am por Imagen Televisión. 

Visita también nuestra página www.imagentv.com

O en las redes De Pisa y Corre 
Instagram:   / depisaycorretv  
TikTok:   / depisaycorretv  
Twitter: http://bit.ly/DePisaYCorreTw
Facebook: http://bit.ly/DePisaYCorreFB

O en nuestras redes de Imagen Noticias
Instagram:   / imagentvnoticias  
TikTok:   / imagennoticias  
Twitter: http://bit.ly/2pxLq4U
Facebook: http://bit.ly/INoticias

¡Déjanos tus comentarios, da like, comparte y suscríbete!","1,088","
            
              @miltondiaz8839
            
          ",2024-09-13,"Tan patético como todos los que vienen de defender al presidente, y este para colmo se siente simpático.","
     
  "
"
      Reforma al Poder Judicial: ¿en qué consiste? Nacho Lozano lo explica | DPC con Nacho Lozano
    ","328,417 views","Aug 28, 2024","4,183",Imagen Noticias,5.08M subscribers,"La Comisión de Puntos Constitucionales de la Cámara de Diputados avaló el dictamen de la reforma al #PoderJudicial, ¿qué se aprobó y qué implica? Nacho Lozano lo explica: | #MonólogoNachoLozano

#DPC con Nacho Lozano

De Pisa y Corre con Nacho Lozano de lunes a viernes a las 8:00 am por Imagen Televisión. 

Visita también nuestra página www.imagentv.com

O en las redes De Pisa y Corre 
Instagram:   / depisaycorretv  
TikTok:   / depisaycorretv  
Twitter: http://bit.ly/DePisaYCorreTw
Facebook: http://bit.ly/DePisaYCorreFB

O en nuestras redes de Imagen Noticias
Instagram:   / imagentvnoticias  
TikTok:   / imagennoticias  
Twitter: http://bit.ly/2pxLq4U
Facebook: http://bit.ly/INoticias

¡Déjanos tus comentarios, da like, comparte y suscríbete!","1,088","
            
              @JuanCarlosGarridoRivera
            
          ",2024-09-13,Enseñenle a este conductor de como va a estar la reforma judicial por que nomas esta hablando puras cosas sin sentido.,"
     
  "
"
      Reforma al Poder Judicial: ¿en qué consiste? Nacho Lozano lo explica | DPC con Nacho Lozano
    ","328,417 views","Aug 28, 2024","4,183",Imagen Noticias,5.08M subscribers,"La Comisión de Puntos Constitucionales de la Cámara de Diputados avaló el dictamen de la reforma al #PoderJudicial, ¿qué se aprobó y qué implica? Nacho Lozano lo explica: | #MonólogoNachoLozano

#DPC con Nacho Lozano

De Pisa y Corre con Nacho Lozano de lunes a viernes a las 8:00 am por Imagen Televisión. 

Visita también nuestra página www.imagentv.com

O en las redes De Pisa y Corre 
Instagram:   / depisaycorretv  
TikTok:   / depisaycorretv  
Twitter: http://bit.ly/DePisaYCorreTw
Facebook: http://bit.ly/DePisaYCorreFB

O en nuestras redes de Imagen Noticias
Instagram:   / imagentvnoticias  
TikTok:   / imagennoticias  
Twitter: http://bit.ly/2pxLq4U
Facebook: http://bit.ly/INoticias

¡Déjanos tus comentarios, da like, comparte y suscríbete!","1,088","
            
              @georchimartinez1093
            
          ",2024-09-13,Nacho me caes bien y más vale que si no estás afabor mejor no opines...2 espero que si te vas a teleriza no digas mentiras como el ciro,"
     
  "
"
      Reforma al Poder Judicial: ¿en qué consiste? Nacho Lozano lo explica | DPC con Nacho Lozano
    ","328,417 views","Aug 28, 2024","4,183",Imagen Noticias,5.08M subscribers,"La Comisión de Puntos Constitucionales de la Cámara de Diputados avaló el dictamen de la reforma al #PoderJudicial, ¿qué se aprobó y qué implica? Nacho Lozano lo explica: | #MonólogoNachoLozano

#DPC con Nacho Lozano

De Pisa y Corre con Nacho Lozano de lunes a viernes a las 8:00 am por Imagen Televisión. 

Visita también nuestra página www.imagentv.com

O en las redes De Pisa y Corre 
Instagram:   / depisaycorretv  
TikTok:   / depisaycorretv  
Twitter: http://bit.ly/DePisaYCorreTw
Facebook: http://bit.ly/DePisaYCorreFB

O en nuestras redes de Imagen Noticias
Instagram:   / imagentvnoticias  
TikTok:   / imagennoticias  
Twitter: http://bit.ly/2pxLq4U
Facebook: http://bit.ly/INoticias

¡Déjanos tus comentarios, da like, comparte y suscríbete!","1,088","
            
              @luisbrito3611
            
          ",2024-09-13,"Usa la lógica mi estimado sonso, ni modo que se vayan a vengar contra todos los jueces.","
     
  "
"
      Reforma al Poder Judicial: ¿en qué consiste? Nacho Lozano lo explica | DPC con Nacho Lozano
    ","328,417 views","Aug 28, 2024","4,183",Imagen Noticias,5.08M subscribers,"La Comisión de Puntos Constitucionales de la Cámara de Diputados avaló el dictamen de la reforma al #PoderJudicial, ¿qué se aprobó y qué implica? Nacho Lozano lo explica: | #MonólogoNachoLozano

#DPC con Nacho Lozano

De Pisa y Corre con Nacho Lozano de lunes a viernes a las 8:00 am por Imagen Televisión. 

Visita también nuestra página www.imagentv.com

O en las redes De Pisa y Corre 
Instagram:   / depisaycorretv  
TikTok:   / depisaycorretv  
Twitter: http://bit.ly/DePisaYCorreTw
Facebook: http://bit.ly/DePisaYCorreFB

O en nuestras redes de Imagen Noticias
Instagram:   / imagentvnoticias  
TikTok:   / imagennoticias  
Twitter: http://bit.ly/2pxLq4U
Facebook: http://bit.ly/INoticias

¡Déjanos tus comentarios, da like, comparte y suscríbete!","1,088","
            
              @DanielAlcala-p4v
            
          ",2024-09-13,Ignorante nachito pense que era mas vivo,"
    2
  "
"
      Reforma al Poder Judicial: ¿en qué consiste? Nacho Lozano lo explica | DPC con Nacho Lozano
    ","328,417 views","Aug 28, 2024","4,183",Imagen Noticias,5.08M subscribers,"La Comisión de Puntos Constitucionales de la Cámara de Diputados avaló el dictamen de la reforma al #PoderJudicial, ¿qué se aprobó y qué implica? Nacho Lozano lo explica: | #MonólogoNachoLozano

#DPC con Nacho Lozano

De Pisa y Corre con Nacho Lozano de lunes a viernes a las 8:00 am por Imagen Televisión. 

Visita también nuestra página www.imagentv.com

O en las redes De Pisa y Corre 
Instagram:   / depisaycorretv  
TikTok:   / depisaycorretv  
Twitter: http://bit.ly/DePisaYCorreTw
Facebook: http://bit.ly/DePisaYCorreFB

O en nuestras redes de Imagen Noticias
Instagram:   / imagentvnoticias  
TikTok:   / imagennoticias  
Twitter: http://bit.ly/2pxLq4U
Facebook: http://bit.ly/INoticias

¡Déjanos tus comentarios, da like, comparte y suscríbete!","1,088","
            
              @LuisManuelCardenas-n9b
            
          ",2024-09-13,Hay charolo  no los conocerá el juzgado no los votantes y lo de charolo para no decirte vandejo,"
     
  "
"
      Reforma al Poder Judicial: ¿en qué consiste? Nacho Lozano lo explica | DPC con Nacho Lozano
    ","328,417 views","Aug 28, 2024","4,183",Imagen Noticias,5.08M subscribers,"La Comisión de Puntos Constitucionales de la Cámara de Diputados avaló el dictamen de la reforma al #PoderJudicial, ¿qué se aprobó y qué implica? Nacho Lozano lo explica: | #MonólogoNachoLozano

#DPC con Nacho Lozano

De Pisa y Corre con Nacho Lozano de lunes a viernes a las 8:00 am por Imagen Televisión. 

Visita también nuestra página www.imagentv.com

O en las redes De Pisa y Corre 
Instagram:   / depisaycorretv  
TikTok:   / depisaycorretv  
Twitter: http://bit.ly/DePisaYCorreTw
Facebook: http://bit.ly/DePisaYCorreFB

O en nuestras redes de Imagen Noticias
Instagram:   / imagentvnoticias  
TikTok:   / imagennoticias  
Twitter: http://bit.ly/2pxLq4U
Facebook: http://bit.ly/INoticias

¡Déjanos tus comentarios, da like, comparte y suscríbete!","1,088","
            
              @LeticiaHernándezsevilla
            
          ",2024-09-13," que tipo de comunicador es este , que no entendió a qué se refiere jueces sin rostro y en qué contexto . Creo que sería muy tonto explicarselo jajajaja","
     
  "
"
      Reforma al Poder Judicial: ¿en qué consiste? Nacho Lozano lo explica | DPC con Nacho Lozano
    ","328,417 views","Aug 28, 2024","4,183",Imagen Noticias,5.08M subscribers,"La Comisión de Puntos Constitucionales de la Cámara de Diputados avaló el dictamen de la reforma al #PoderJudicial, ¿qué se aprobó y qué implica? Nacho Lozano lo explica: | #MonólogoNachoLozano

#DPC con Nacho Lozano

De Pisa y Corre con Nacho Lozano de lunes a viernes a las 8:00 am por Imagen Televisión. 

Visita también nuestra página www.imagentv.com

O en las redes De Pisa y Corre 
Instagram:   / depisaycorretv  
TikTok:   / depisaycorretv  
Twitter: http://bit.ly/DePisaYCorreTw
Facebook: http://bit.ly/DePisaYCorreFB

O en nuestras redes de Imagen Noticias
Instagram:   / imagentvnoticias  
TikTok:   / imagennoticias  
Twitter: http://bit.ly/2pxLq4U
Facebook: http://bit.ly/INoticias

¡Déjanos tus comentarios, da like, comparte y suscríbete!","1,088","
            
              @CarlosRodriguez-qm9jk
            
          ",2024-09-13,"AMLO dijo que no le iba a quitar ni un punto ni una coma a la constitución,
Son chayoteros por eso dicen que se va hacer la reforma","
     
  "
